35, 36, 36, 37, 38, 53, 45, 45, 46, 47, 29, 14, -39, -59, -58, -31, -2, 10, 8, 8, 25, 25, 26, 27, 27, -22, -22, -22, -22, -22, -20, -16, -8, -4, -4, 49, 47, 50, 54, 54, 54, 57, 25, 18, 18, -23, -23, -23, -23, -23, -16, -16, -16, -15, -15, -12, -14, 12, 27, 27, 54, 43, 44, 53, 53, 19, 16, 8, -11, -11, -18, -18, -18, -18, -18, 25, 26, 27, 28, 29, 54, 41, 42, 43, 44, 9, 0, -22, -36, -35, -27, -16, -8, -17, -16, 9, 10, 11, 12, 13, 10, 10, 11, 12, 13, 32, 42, 37, 23, 24, 27, 24, 17, -4, -3, -12, -15, -38, -23, -22, -3, -2, -1, 0, 0, -5, -4, -4, -3, -3, 9, 26, 27, 7, 7, 18, 49, 41, 13, 13, 14, 21, 10, -9, -9, -12, -11, -11, -10, -10, 0, 0
36, 36, 37, 38, 38, 45, 45, 46, 47, 47, 14, -39, -59, -58, -58, -2, 10, 8, 8, 9, 25, 26, 27, 27, 28, -22, -22, -22, -22, -22, -16, -8, -4, -4, -4, 47, 50, 54, 54, 54, 57, 25, 18, 18, 18, -23, -23, -23, -23, -23, -16, -16, -15, -15, -15, -14, 12, 27, 27, 28, 43, 44, 53, 53, 53, 16, 8, -11, -11, -11, -18, -18, -18, -18, -18, 26, 27, 28, 29, 30, 41, 42, 43, 44, 45, 0, -22, -36, -35, -34, -16, -8, -17, -16, -15, 10, 11, 12, 13, 14, 10, 11, 12, 13, 14, 42, 37, 23, 24, 25, 24, 17, -4, -3, -2, -15, -38, -23, -22, -21, -2, -1, 0, 0, 1, -4, -4, -3, -3, -2, 26, 27, 7, 7, 8, 49, 41, 13, 13, 14, 21, 10, -9, -9, -8, -11, -11, -10, -10, -10, 0, 0
49, 50, 50, 51, 52, 25, 25, 26, 27, 27, -35, -35, -34, -33, -33, 20, 21, 22, 23, 23, 39, 40, 40, 41, 42, -21, -21, -21, -21, -21, 49, 49, 49, 49, 49, 54, 54, 54, 54, 54, -24, -24, -24, -24, -24, -22, -22, -22, -22, -22, -13, -12, -12, -12, -12, 53, 54, 54, 54, 54, 18, 18, 18, 18, 19, -19, -19, -19, -19, -19, -15, -15, -15, -14, -14, 48, 49, 50, 51, 52, 3, 4, 5, 6, 7, -33, -32, -31, -30, -29, 3, 4, 5, 6, 7, 32, 33, 34, 35, 36, 27, 28, 29, 30, 30, 22, 23, 24, 25, 25, -17, -16, -15, -14, -13, -8, -7, -6, -5, -4, 15, 16, 17, 17, 18, 6, 7, 7, 7, 8, 15, 16, 16, 17, 17, 11, 12, 12, 13, 13, -15, -14, -14, -13, -13, -1, -1, 0, 0, 1, 0, 0
50, 50, 51, 52, 52, 25, 26, 27, 27, 28, -35, -34, -33, -33, -32, 21, 22, 23, 23, 24, 40, 40, 41, 42, 42, -21, -21, -21, -21, -20, 49, 49, 49, 49, 49, 54, 54, 54, 54, 54, -24, -24, -24, -24, -24, -22, -22, -22, -22, -22, -12, -12, -12, -12, -12, 54, 54, 54, 54, 54, 18, 18, 18, 19, 19, -19, -19, -19, -19, -18, -15, -15, -14, -14, -14, 49, 50, 51, 52, 53, 4, 5, 6, 7, 8, -32, -31, -30, -29, -28, 4, 5, 6, 7, 8, 33, 34, 35, 36, 37, 28, 29, 30, 30, 31, 23, 24, 25, 25, 26, -16, -15, -14, -13, -13, -7, -6, -5, -4, -4, 16, 17, 17, 18, 19, 7, 7, 7, 8, 8, 16, 16, 17, 17, 18, 12, 12, 13, 13, 14, -14, -14, -13, -13, -12, -1, 0, 0, 1, 1, 0, 0
50, 51, 52, 52, 53, 26, 27, 27, 28, 29, -34, -33, -33, -32, -31, 22, 23, 23, 24, 25, 40, 41, 42, 42, 43, -21, -21, -21, -20, -20, 49, 49, 49, 49, 49, 54, 54, 54, 54, 54, -24, -24, -24, -24, -23, -22, -22, -22, -22, -22, -12, -12, -12, -12, -12, 54, 54, 54, 54, 54, 18, 18, 19, 19, 19, -19, -19, -19, -18, -18, -15, -14, -14, -14, -14, 50, 51, 52, 53, 54, 5, 6, 7, 8, 9, -31, -30, -29, -28, -27, 5, 6, 7, 8, 9, 34, 35, 36, 37, 38, 29, 30, 30, 31, 32, 24, 25, 25, 26, 27, -15, -14, -13, -13, -12, -6, -5, -4, -4, -3, 17, 17, 18, 19, 20, 7, 7, 8, 8, 9, 16, 17, 17, 18, 18, 12, 13, 13, 14, 14, -14, -13, -13, -12, -12, 0, 0, 1, 1, 1, 0, 0
51, 52, 52, 53, 45, 27, 27, 28, 29, 14, -33, -33, -32, -31, -2, 23, 23, 24, 25, 25, 41, 42, 42, 43, 44, -21, -21, -20, -20, -16, 49, 49, 49, 49, 47, 54, 54, 54, 54, 57, -24, -24, -24, -23, -23, -22, -22, -22, -22, -22, -12, -12, -12, -12, -14, 54, 54, 54, 54, 43, 18, 19, 19, 19, 16, -19, -19, -18, -18, -18, -14, -14, -14, -14, -14, 51, 52, 53, 54, 41, 6, 7, 8, 9, 0, -30, -29, -28, -27, -16, 6, 7, 8, 9, 10, 35, 36, 37, 38, 39, 30, 30, 31, 32, 42, 25, 25, 26, 27, 24, -14, -13, -13, -12, -15, -5, -4, -4, -3, -2, 17, 18, 19, 20, 20, 7, 8, 8, 9, 26, 17, 17, 18, 18, 49, 13, 13, 14, 14, 21, -13, -13, -12, -12, -11, 0, 1, 1, 1, 2, 0, 0
52, 52, 53, 45, 45, 27, 28, 29, 14, -39, -33, -32, -31, -2, 10, 23, 24, 25, 25, 26, 42, 42, 43, 44, 44, -21, -20, -20, -16, -8, 49, 49, 49, 47, 50, 54, 54, 54, 57, 25, -24, -24, -23, -23, -23, -22, -22, -22, -22, -21, -12, -12, -12, -14, 12, 54, 54, 54, 43, 44, 19, 19, 19, 16, 8, -19, -18, -18, -18, -18, -14, -14, -14, -14, -14, 52, 53, 54, 41, 42, 7, 8, 9, 0, -22, -29, -28, -27, -16, -8, 7, 8, 9, 10, 11, 36, 37, 38, 39, 40, 30, 31, 32, 42, 37, 25, 26, 27, 24, 17, -13, -13, -12, -15, -38, -4, -4, -3, -2, -1, 18, 19, 20, 20, 21, 8, 8, 9, 26, 27, 17, 18, 18, 49, 41, 13, 14, 14, 21, 10, -13, -12, -12, -11, -11, 1, 1, 1, 2, 2, 0, 0
52, 53, 45, 45, 46, 28, 29, 14, -39, -59, -32, -31, -2, 10, 8, 24, 25, 25, 26, 27, 42, 43, 44, 44, 45, -20, -20, -16, -8, -4, 49, 49, 47, 50, 54, 54, 54, 57, 25, 18, -24, -23, -23, -23, -23, -22, -22, -22, -21, -21, -12, -12, -14, 12, 27, 54, 54, 43, 44, 53, 19, 19, 16, 8, -11, -18, -18, -18, -18, -18, -14, -14, -14, -14, -14, 53, 54, 41, 42, 43, 8, 9, 0, -22, -36, -28, -27, -16, -8, -17, 8, 9, 10, 11, 12, 37, 38, 39, 40, 41, 31, 32, 42, 37, 23, 26, 27, 24, 17, -4, -13, -12, -15, -38, -23, -4, -3, -2, -1, 0, 19, 20, 20, 21, 22, 8, 9, 26, 27, 7, 18, 18, 49, 41, 13, 14, 14, 21, 10, -9, -12, -12, -11, -11, -10, 1, 1, 2, 2, 3, 0, 0
53, 45, 45, 46, 47, 29, 14, -39, -59, -58, -31, -2, 10, 8, 8, 25, 25, 26, 27, 27, 43, 44, 44, 45, 46, -20, -16, -8, -4, -4, 49, 47, 50, 54, 54, 54, 57, 25, 18, 18, -23, -23, -23, -23, -23, -22, -22, -21, -21, -21, -12, -14, 12, 27, 27, 54, 43, 44, 53, 53, 19, 16, 8, -11, -11, -18, -18, -18, -18, -18, -14, -14, -14, -14, -13, 54, 41, 42, 43, 44, 9, 0, -22, -36, -35, -27, -16, -8, -17, -16, 9, 10, 11, 12, 13, 38, 39, 40, 41, 42, 32, 42, 37, 23, 24, 27, 24, 17, -4, -3, -12, -15, -38, -23, -22, -3, -2, -1, 0, 0, 20, 20, 21, 22, 23, 9, 26, 27, 7, 7, 18, 49, 41, 13, 13, 14, 21, 10, -9, -9, -12, -11, -11, -10, -10, 1, 2, 2, 3, 3, 0, 0
45, 45, 46, 47, 47, 14, -39, -59, -58, -58, -2, 10, 8, 8, 9, 25, 26, 27, 27, 28, 44, 44, 45, 46, 46, -16, -8, -4, -4, -4, 47, 50, 54, 54, 54, 57, 25, 18, 18, 18, -23, -23, -23, -23, -23, -22, -21, -21, -21, -21, -14, 12, 27, 27, 28, 43, 44, 53, 53, 53, 16, 8, -11, -11, -11, -18, -18, -18, -18, -18, -14, -14, -14, -13, -13, 41, 42, 43, 44, 45, 0, -22, -36, -35, -34, -16, -8, -17, -16, -15, 10, 11, 12, 13, 14, 39, 40, 41, 42, 43, 42, 37, 23, 24, 25, 24, 17, -4, -3, -2, -15, -38, -23, -22, -21, -2, -1, 0, 0, 1, 20, 21, 22, 23, 24, 26, 27, 7, 7, 8, 49, 41, 13, 13, 14, 21, 10, -9, -9, -8, -11, -11, -10, -10, -10, 2, 2, 3, 3, 4, 0, 0
25, 25, 26, 27, 27, -35, -35, -34, -33, -33, 20, 21, 22, 23, 23, 39, 40, 40, 41, 42, 48, 49, 49, 50, 51, 49, 49, 49, 49, 49, 54, 54, 54, 54, 54, -24, -24, -24, -24, -24, -22, -22, -22, -22, -22, -4, -3, -3, -3, -3, 53, 54, 54, 54, 54, 18, 18, 18, 18, 19, -19, -19, -19, -19, -19, -15, -15, -15, -14, -14, 28, 28, 28, 28, 28, 3, 4, 5, 6, 7, -33, -32, -31, -30, -29, 3, 4, 5, 6, 7, 32, 33, 34, 35, 36, 46, 47, 48, 50, 51, 22, 23, 24, 25, 25, -17, -16, -15, -14, -13, -8, -7, -6, -5, -4, 15, 16, 17, 17, 18, 26, 27, 28, 28, 29, 15, 16, 16, 17, 17, 11, 12, 12, 13, 13, -15, -14, -14, -13, -13, -1, -1, 0, 0, 1, 8, 9, 9, 10, 10, 0, 0
25, 26, 27, 27, 28, -35, -34, -33, -33, -32, 21, 22, 23, 23, 24, 40, 40, 41, 42, 42, 49, 49, 50, 51, 51, 49, 49, 49, 49, 49, 54, 54, 54, 54, 54, -24, -24, -24, -24, -24, -22, -22, -22, -22, -22, -3, -3, -3, -3, -3, 54, 54, 54, 54, 54, 18, 18, 18, 19, 19, -19, -19, -19, -19, -18, -15, -15, -14, -14, -14, 28, 28, 28, 28, 28, 4, 5, 6, 7, 8, -32, -31, -30, -29, -28, 4, 5, 6, 7, 8, 33, 34, 35, 36, 37, 47, 48, 50, 51, 52, 23, 24, 25, 25, 26, -16, -15, -14, -13, -13, -7, -6, -5, -4, -4, 16, 17, 17, 18, 19, 27, 28, 28, 29, 30, 16, 16, 17, 17, 18, 12, 12, 13, 13, 14, -14, -14, -13, -13, -12, -1, 0, 0, 1, 1, 9, 9, 10, 10, 11, 0, 0
26, 27, 27, 28, 29, -34, -33, -33, -32, -31, 22, 23, 23, 24, 25, 40, 41, 42, 42, 43, 49, 50, 51, 51, 52, 49, 49, 49, 49, 49, 54, 54, 54, 54, 54, -24, -24, -24, -24, -23, -22, -22, -22, -22, -22, -3, -3, -3, -3, -3, 54, 54, 54, 54, 54, 18, 18, 19, 19, 19, -19, -19, -19, -18, -18, -15, -14, -14, -14, -14, 28, 28, 28, 28, 29, 5, 6, 7, 8, 9, -31, -30, -29, -28, -27, 5, 6, 7, 8, 9, 34, 35, 36, 37, 38, 48, 50, 51, 52, 53, 24, 25, 25, 26, 27, -15, -14, -13, -13, -12, -6, -5, -4, -4, -3, 17, 17, 18, 19, 20, 28, 28, 29, 30, 31, 16, 17, 17, 18, 18, 12, 13, 13, 14, 14, -14, -13, -13, -12, -12, 0, 0, 1, 1, 1, 9, 10, 10, 11, 11, 0, 0
27, 27, 28, 29, 14, -33, -33, -32, -31, -2, 23, 23, 24, 25, 25, 41, 42, 42, 43, 44, 50, 51, 51, 52, 53, 49, 49, 49, 49, 47, 54, 54, 54, 54, 57, -24, -24, -24, -23, -23, -22, -22, -22, -22, -22, -3, -3, -3, -3, -3, 54, 54, 54, 54, 43, 18, 19, 19, 19, 16, -19, -19, -18, -18, -18, -14, -14, -14, -14, -14, 28, 28, 28, 29, 29, 6, 7, 8, 9, 0, -30, -29, -28, -27, -16, 6, 7, 8, 9, 10, 35, 36, 37, 38, 39, 50, 51, 52, 53, 54, 25, 25, 26, 27, 24, -14, -13, -13, -12, -15, -5, -4, -4, -3, -2, 17, 18, 19, 20, 20, 28, 29, 30, 31, 32, 17, 17, 18, 18, 49, 13, 13, 14, 14, 21, -13, -13, -12, -12, -11, 0, 1, 1, 1, 2, 10, 10, 11, 11, 12, 0, 0
27, 28, 29, 14, -39, -33, -32, -31, -2, 10, 23, 24, 25, 25, 26, 42, 42, 43, 44, 44, 51, 51, 52, 53, 53, 49, 49, 49, 47, 50, 54, 54, 54, 57, 25, -24, -24, -23, -23, -23, -22, -22, -22, -22, -21, -3, -3, -3, -3, 3, 54, 54, 54, 43, 44, 19, 19, 19, 16, 8, -19, -18, -18, -18, -18, -14, -14, -14, -14, -14, 28, 28, 29, 29, 29, 7, 8, 9, 0, -22, -29, -28, -27, -16, -8, 7, 8, 9, 10, 11, 36, 37, 38, 39, 40, 51, 52, 53, 54, 54, 25, 26, 27, 24, 17, -13, -13, -12, -15, -38, -4, -4, -3, -2, -1, 18, 19, 20, 20, 21, 29, 30, 31, 32, 42, 17, 18, 18, 49, 41, 13, 14, 14, 21, 10, -13, -12, -12, -11, -11, 1, 1, 1, 2, 2, 10, 11, 11, 12, 24, 0, 0
28, 29, 14, -39, -59, -32, -31, -2, 10, 8, 24, 25, 25, 26, 27, 42, 43, 44, 44, 45, 51, 52, 53, 53, 37, 49, 49, 47, 50, 54, 54, 54, 57, 25, 18, -24, -23, -23, -23, -23, -22, -22, -22, -21, -21, -3, -3, -3, 3, 21, 54, 54, 43, 44, 53, 19, 19, 16, 8, -11, -18, -18, -18, -18, -18, -14, -14, -14, -14, -14, 28, 29, 29, 29, 29, 8, 9, 0, -22, -36, -28, -27, -16, -8, -17, 8, 9, 10, 11, 12, 37, 38, 39, 40, 41, 52, 53, 54, 54, 32, 26, 27, 24, 17, -4, -13, -12, -15, -38, -23, -4, -3, -2, -1, 0, 19, 20, 20, 21, 22, 30, 31, 32, 42, 39, 18, 18, 49, 41, 13, 14, 14, 21, 10, -9, -12, -12, -11, -11, -10, 1, 1, 2, 2, 3, 11, 11, 12, 24, 39, 0, 0
29, 14, -39, -59, -58, -31, -2, 10, 8, 8, 25, 25, 26, 27, 27, 43, 44, 44, 45, 46, 52, 53, 53, 37, 25, 49, 47, 50, 54, 54, 54, 57, 25, 18, 18, -23, -23, -23, -23, -23, -22, -22, -21, -21, -21, -3, -3, 3, 21, 49, 54, 43, 44, 53, 53, 19, 16, 8, -11, -11, -18, -18, -18, -18, -18, -14, -14, -14, -14, -13, 29, 29, 29, 29, 53, 9, 0, -22, -36, -35, -27, -16, -8, -17, -16, 9, 10, 11, 12, 13, 38, 39, 40, 41, 42, 53, 54, 54, 32, 5, 27, 24, 17, -4, -3, -12, -15, -38, -23, -22, -3, -2, -1, 0, 0, 20, 20, 21, 22, 23, 31, 32, 42, 39, 29, 18, 49, 41, 13, 13, 14, 21, 10, -9, -9, -12, -11, -11, -10, -10, 1, 2, 2, 3, 3, 11, 12, 24, 39, 25, 0, 0
14, -39, -59, -58, -58, -2, 10, 8, 8, 9, 25, 26, 27, 27, 28, 44, 44, 45, 46, 46, 53, 53, 37, 25, 22, 47, 50, 54, 54, 54, 57, 25, 18, 18, 18, -23, -23, -23, -23, -23, -22, -21, -21, -21, -21, -3, 3, 21, 49, 49, 43, 44, 53, 53, 53, 16, 8, -11, -11, -11, -18, -18, -18, -18, -18, -14, -14, -14, -13, -13, 29, 29, 29, 53, 53, 0, -22, -36, -35, -34, -16, -8, -17, -16, -15, 10, 11, 12, 13, 14, 39, 40, 41, 42, 43, 54, 54, 32, 5, -2, 24, 17, -4, -3, -2, -15, -38, -23, -22, -21, -2, -1, 0, 0, 1, 20, 21, 22, 23, 24, 32, 42, 39, 29, 19, 49, 41, 13, 13, 14, 21, 10, -9, -9, -8, -11, -11, -10, -10, -10, 2, 2, 3, 3, 4, 12, 24, 39, 25, 13, 0, 0
-35, -35, -34, -33, -33, 20, 21, 22, 23, 23, 39, 40, 40, 41, 42, 48, 49, 49, 50, 51, -57, -56, -55, -55, -54, 54, 54, 54, 54, 54, -24, -24, -24, -24, -24, -22, -22, -22, -22, -22, -4, -3, -3, -3, -3, 54, 54, 54, 54, 54, 18, 18, 18, 18, 19, -19, -19, -19, -19, -19, -15, -15, -15, -14, -14, 28, 28, 28, 28, 28, 53, 53, 54, 54, 54, -33, -32, -31, -30, -29, 3, 4, 5, 6, 7, 32, 33, 34, 35, 36, 46, 47, 48, 50, 51, -32, -31, -30, -29, -28, -17, -16, -15, -14, -13, -8, -7, -6, -5, -4, 15, 16, 17, 17, 18, 26, 27, 28, 28, 29, -1, -1, 0, 1, 2, 11, 12, 12, 13, 13, -15, -14, -14, -13, -13, -1, -1, 0, 0, 1, 8, 9, 9, 10, 10, 15, 15, 16, 16, 16, 0, 0
-35, -34, -33, -33, -32, 21, 22, 23, 23, 24, 40, 40, 41, 42, 42, 49, 49, 50, 51, 51, -56, -55, -55, -54, -53, 54, 54, 54, 54, 54, -24, -24, -24, -24, -24, -22, -22, -22, -22, -22, -3, -3, -3, -3, -3, 54, 54, 54, 54, 54, 18, 18, 18, 19, 19, -19, -19, -19, -19, -18, -15, -15, -14, -14, -14, 28, 28, 28, 28, 28, 53, 54, 54, 54, 54, -32, -31, -30, -29, -28, 4, 5, 6, 7, 8, 33, 34, 35, 36, 37, 47, 48, 50, 51, 52, -31, -30, -29, -28, -27, -16, -15, -14, -13, -13, -7, -6, -5, -4, -4, 16, 17, 17, 18, 19, 27, 28, 28, 29, 30, -1, 0, 1, 2, 3, 12, 12, 13, 13, 14, -14, -14, -13, -13, -12, -1, 0, 0, 1, 1, 9, 9, 10, 10, 11, 15, 16, 16, 16, 17, 0, 0
-34, -33, -33, -32, -31, 22, 23, 23, 24, 25, 40, 41, 42, 42, 43, 49, 50, 51, 51, 52, -55, -55, -54, -53, -53, 54, 54, 54, 54, 54, -24, -24, -24, -24, -23, -22, -22, -22, -22, -22, -3, -3, -3, -3, -3, 54, 54, 54, 54, 54, 18, 18, 19, 19, 19, -19, -19, -19, -18, -18, -15, -14, -14, -14, -14, 28, 28, 28, 28, 29, 54, 54, 54, 54, 54, -31, -30, -29, -28, -27, 5, 6, 7, 8, 9, 34, 35, 36, 37, 38, 48, 50, 51, 52, 53, -30, -29, -28, -27, -26, -15, -14, -13, -13, -12, -6, -5, -4, -4, -3, 17, 17, 18, 19, 20, 28, 28, 29, 30, 31, 0, 1, 2, 3, 3, 12, 13, 13, 14, 14, -14, -13, -13, -12, -12, 0, 0, 1, 1, 1, 9, 10, 10, 11, 11, 16, 16, 16, 17, 17, 0, 0
-33, -33, -32, -31, -2, 23, 23, 24, 25, 25, 41, 42, 42, 43, 44, 50, 51, 51, 52, 53, -55, -54, -53, -53, -52, 54, 54, 54, 54, 57, -24, -24, -24, -23, -23, -22, -22, -22, -22, -22, -3, -3, -3, -3, -3, 54, 54, 54, 54, 54, 18, 19, 19, 19, 16, -19, -19, -18, -18, -18, -14, -14, -14, -14, -14, 28, 28, 28, 29, 29, 54, 54, 54, 54, 54, -30, -29, -28, -27, -16, 6, 7, 8, 9, 10, 35, 36, 37, 38, 39, 50, 51, 52, 53, 54, -29, -28, -27, -26, -25, -14, -13, -13, -12, -15, -5, -4, -4, -3, -2, 17, 18, 19, 20, 20, 28, 29, 30, 31, 32, 1, 2, 3, 3, 4, 13, 13, 14, 14, 21, -13, -13, -12, -12, -11, 0, 1, 1, 1, 2, 10, 10, 11, 11, 12, 16, 16, 17, 17, 18, 0, 0
-33, -32, -31, -2, 10, 23, 24, 25, 25, 26, 42, 42, 43, 44, 44, 51, 51, 52, 53, 53, -54, -53, -53, -52, -52, 54, 54, 54, 57, 25, -24, -24, -23, -23, -23, -22, -22, -22, -22, -21, -3, -3, -3, -3, 3, 54, 54, 54, 54, 57, 19, 19, 19, 16, 8, -19, -18, -18, -18, -18, -14, -14, -14, -14, -14, 28, 28, 29, 29, 29, 54, 54, 54, 54, 54, -29, -28, -27, -16, -8, 7, 8, 9, 10, 11, 36, 37, 38, 39, 40, 51, 52, 53, 54, 54, -28, -27, -26, -25, -14, -13, -13, -12, -15, -38, -4, -4, -3, -2, -1, 18, 19, 20, 20, 21, 29, 30, 31, 32, 42, 2, 3, 3, 4, 9, 13, 14, 14, 21, 10, -13, -12, -12, -11, -11, 1, 1, 1, 2, 2, 10, 11, 11, 12, 24, 16, 17, 17, 18, 36, 0, 0
-32, -31, -2, 10, 8, 24, 25, 25, 26, 27, 42, 43, 44, 44, 45, 51, 52, 53, 53, 37, -53, -53, -52, -52, -31, 54, 54, 57, 25, 18, -24, -23, -23, -23, -23, -22, -22, -22, -21, -21, -3, -3, -3, 3, 21, 54, 54, 54, 57, 44, 19, 19, 16, 8, -11, -18, -18, -18, -18, -18, -14, -14, -14, -14, -14, 28, 29, 29, 29, 29, 54, 54, 54, 54, 29, -28, -27, -16, -8, -17, 8, 9, 10, 11, 12, 37, 38, 39, 40, 41, 52, 53, 54, 54, 32, -27, -26, -25, -14, -16, -13, -12, -15, -38, -23, -4, -3, -2, -1, 0, 19, 20, 20, 21, 22, 30, 31, 32, 42, 39, 3, 3, 4, 9, 2, 14, 14, 21, 10, -9, -12, -12, -11, -11, -10, 1, 1, 2, 2, 3, 11, 11, 12, 24, 39, 17, 17, 18, 36, 49, 0, 0
-31, -2, 10, 8, 8, 25, 25, 26, 27, 27, 43, 44, 44, 45, 46, 52, 53, 53, 37, 25, -53, -52, -52, -31, -35, 54, 57, 25, 18, 18, -23, -23, -23, -23, -23, -22, -22, -21, -21, -21, -3, -3, 3, 21, 49, 54, 54, 57, 44, 53, 19, 16, 8, -11, -11, -18, -18, -18, -18, -18, -14, -14, -14, -14, -13, 29, 29, 29, 29, 53, 54, 54, 54, 29, 21, -27, -16, -8, -17, -16, 9, 10, 11, 12, 13, 38, 39, 40, 41, 42, 53, 54, 54, 32, 5, -26, -25, -14, -16, -26, -12, -15, -38, -23, -22, -3, -2, -1, 0, 0, 20, 20, 21, 22, 23, 31, 32, 42, 39, 29, 3, 4, 9, 2, -21, 14, 21, 10, -9, -9, -12, -11, -11, -10, -10, 1, 2, 2, 3, 3, 11, 12, 24, 39, 25, 17, 18, 36, 49, 18, 0, 0
-2, 10, 8, 8, 9, 25, 26, 27, 27, 28, 44, 44, 45, 46, 46, 53, 53, 37, 25, 22, -52, -52, -31, -35, -38, 57, 25, 18, 18, 18, -23, -23, -23, -23, -23, -22, -21, -21, -21, -21, -3, 3, 21, 49, 49, 54, 57, 44, 53, 54, 16, 8, -11, -11, -11, -18, -18, -18, -18, -18, -14, -14, -14, -13, -13, 29, 29, 29, 53, 53, 54, 54, 29, 21, 17, -16, -8, -17, -16, -15, 10, 11, 12, 13, 14, 39, 40, 41, 42, 43, 54, 54, 32, 5, -2, -25, -14, -16, -26, -38, -15, -38, -23, -22, -21, -2, -1, 0, 0, 1, 20, 21, 22, 23, 24, 32, 42, 39, 29, 19, 4, 9, 2, -21, -20, 21, 10, -9, -9, -8, -11, -11, -10, -10, -10, 2, 2, 3, 3, 4, 12, 24, 39, 25, 13, 18, 36, 49, 18, 9, 0, 0
20, 21, 22, 23, 23, 39, 40, 40, 41, 42, 48, 49, 49, 50, 51, -57, -56, -55, -55, -54, 10, 11, 11, 12, 13, -24, -24, -24, -24, -24, -22, -22, -22, -22, -22, -4, -3, -3, -3, -3, 54, 54, 54, 54, 54, 18, 18, 18, 18, 18, -19, -19, -19, -19, -19, -15, -15, -15, -14, -14, 28, 28, 28, 28, 28, 53, 53, 54, 54, 54, -11, -11, -10, -10, -10, 3, 4, 5, 6, 7, 32, 33, 34, 35, 36, 46, 47, 48, 50, 51, -32, -31, -30, -29, -28, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, 15, 16, 17, 17, 18, 26, 27, 28, 28, 29, -1, -1, 0, 1, 2, -20, -19, -18, -18, -17, -15, -14, -14, -13, -13, -1, -1, 0, 0, 1, 8, 9, 9, 10, 10, 15, 15, 16, 16, 16, -8, -7, -7, -6, -6, 0, 0
21, 22, 23, 23, 24, 40, 40, 41, 42, 42, 49, 49, 50, 51, 51, -56, -55, -55, -54, -53, 11, 11, 12, 13, 13, -24, -24, -24, -24, -24, -22, -22, -22, -22, -22, -3, -3, -3, -3, -3, 54, 54, 54, 54, 54, 18, 18, 18, 18, 18, -19, -19, -19, -19, -18, -15, -15, -14, -14, -14, 28, 28, 28, 28, 28, 53, 54, 54, 54, 54, -11, -10, -10, -10, -10, 4, 5, 6, 7, 8, 33, 34, 35, 36, 37, 47, 48, 50, 51, 52, -31, -30, -29, -28, -27, -12, -11, -10, -9, -8, -7, -6, -5, -4, -4, 16, 17, 17, 18, 19, 27, 28, 28, 29, 30, -1, 0, 1, 2, 3, -19, -18, -18, -17, -16, -14, -14, -13, -13, -12, -1, 0, 0, 1, 1, 9, 9, 10, 10, 11, 15, 16, 16, 16, 17, -7, -7, -6, -6, -5, 0, 0
22, 23, 23, 24, 25, 40, 41, 42, 42, 43, 49, 50, 51, 51, 52, -55, -55, -54, -53, -53, 11, 12, 13, 13, 14, -24, -24, -24, -24, -23, -22, -22, -22, -22, -22, -3, -3, -3, -3, -3, 54, 54, 54, 54, 54, 18, 18, 18, 18, 18, -19, -19, -19, -18, -18, -15, -14, -14, -14, -14, 28, 28, 28, 28, 29, 54, 54, 54, 54, 54, -10, -10, -10, -10, -10, 5, 6, 7, 8, 9, 34, 35, 36, 37, 38, 48, 50, 51, 52, 53, -30, -29, -28, -27, -26, -11, -10, -9, -8, -7, -6, -5, -4, -4, -3, 17, 17, 18, 19, 20, 28, 28, 29, 30, 31, 0, 1, 2, 3, 3, -18, -18, -17, -16, -15, -14, -13, -13, -12, -12, 0, 0, 1, 1, 1, 9, 10, 10, 11, 11, 16, 16, 16, 17, 17, -7, -6, -6, -5, -5, 0, 0
23, 23, 24, 25, 25, 41, 42, 42, 43, 44, 50, 51, 51, 52, 53, -55, -54, -53, -53, -52, 12, 13, 13, 14, 15, -24, -24, -24, -23, -23, -22, -22, -22, -22, -22, -3, -3, -3, -3, -3, 54, 54, 54, 54, 54, 18, 18, 18, 18, 19, -19, -19, -18, -18, -18, -14, -14, -14, -14, -14, 28, 28, 28, 29, 29, 54, 54, 54, 54, 54, -10, -10, -10, -10, -10, 6, 7, 8, 9, 10, 35, 36, 37, 38, 39, 50, 51, 52, 53, 54, -29, -28, -27, -26, -25, -10, -9, -8, -7, -6, -5, -4, -4, -3, -2, 17, 18, 19, 20, 20, 28, 29, 30, 31, 32, 1, 2, 3, 3, 4, -18, -17, -16, -15, -14, -13, -13, -12, -12, -11, 0, 1, 1, 1, 2, 10, 10, 11, 11, 12, 16, 16, 17, 17, 18, -6, -6, -5, -5, -4, 0, 0
