CMD, D, D, TKEEP, TLAST
DATA, 4279238692, 327876848, 0x0, 0
DATA, 4136697023, 3930193315, 0x0, 0
DATA, 234554508, 4168428017, 0x0, 0
DATA, 4113566017, 247671294, 0x0, 0
DATA, 227403234, 318439623, 0x0, 0
DATA, 10617703, 489096553, 0x0, 0
DATA, 322830638, 265095603, 0x0, 0
DATA, 766173999, 298055365, 0x0, 0
DATA, 330034260, 4284419515, 0x0, 0
DATA, 95034367, 4283894796, 0x0, 0
DATA, 53478978, 60625821, 0x0, 0
DATA, 188090991, 228131199, 0x0, 0
DATA, 48755707, 156628483, 0x0, 0
DATA, 2233402, 386603349, 0x0, 0
DATA, 4179426221, 3994677706, 0x0, 0
DATA, 4076800467, 290520785, 0x0, 0
DATA, 4262068127, 4006349399, 0x0, 0
DATA, 4231271997, 3926388942, 0x0, 0
DATA, 3765238414, 270468631, 0x0, 0
DATA, 4220452228, 343409817, 0x0, 0
DATA, 3963877020, 4047960869, 0x0, 0
DATA, 145548498, 206041704, 0x0, 0
DATA, 3996719963, 221058690, 0x0, 0
DATA, 4154326058, 4220973510, 0x0, 0
DATA, 214102122, 4233489083, 0x0, 0
DATA, 509936851, 593950975, 0x0, 0
DATA, 3999271511, 4183485146, 0x0, 0
DATA, 3997894011, 4092659167, 0x0, 0
DATA, 262666118, 3913616274, 0x0, 0
DATA, 483522244, 385622045, 0x0, 0
DATA, 4042840774, 420409358, 0x0, 0
DATA, 4271176593, 216195767, 0x0, 0
DATA, 191035920, 209842018, 0x0, 0
DATA, 109318222, 12970388, 0x0, 0
DATA, 71229692, 267976744, 0x0, 0
DATA, 4253155604, 4224970692, 0x0, 0
DATA, 4235596709, 96139656, 0x0, 0
DATA, 4268888858, 29494164, 0x0, 0
DATA, 4113698626, 4194570860, 0x0, 0
DATA, 110169049, 4243851153, 0x0, 0
DATA, 212407821, 4217831136, 0x0, 0
DATA, 3986692200, 4169985781, 0x0, 0
DATA, 58724488, 0, 0x0F, 1
DATA, 268369921, 124843720, 0x0, 0
DATA, 4044954861, 4147110719, 0x0, 0
DATA, 570224216, 417073984, 0x0, 0
DATA, 4074835023, 128977947, 0x0, 0
DATA, 59180003, 46399166, 0x0, 0
DATA, 182781988, 356188561, 0x0, 0
DATA, 65470941, 217849229, 0x0, 0
DATA, 4010016433, 3936483563, 0x0, 0
DATA, 3866368087, 4194440505, 0x0, 0
DATA, 101583516, 3819304993, 0x0, 0
DATA, 462620750, 3996060253, 0x0, 0
DATA, 105575514, 185067061, 0x0, 0
DATA, 4019464423, 4079810490, 0x0, 0
DATA, 3908892584, 4281927471, 0x0, 0
DATA, 4053800299, 3790005271, 0x0, 0
DATA, 4110423520, 3991150356, 0x0, 0
DATA, 140053407, 317260714, 0x0, 0
DATA, 362352498, 513933718, 0x0, 0
DATA, 4259445015, 4285210261, 0x0, 0
DATA, 163771611, 4226416623, 0x0, 0
DATA, 116783345, 3970236980, 0x0, 0
DATA, 448057062, 4013169908, 0x0, 0
DATA, 206239764, 169471847, 0x0, 0
DATA, 15132957, 117697185, 0x0, 0
DATA, 205063972, 4191549335, 0x0, 0
DATA, 4081116284, 3983671820, 0x0, 0
DATA, 172491694, 4177980850, 0x0, 0
DATA, 3767601078, 74124583, 0x0, 0
DATA, 47508001, 4067492054, 0x0, 0
DATA, 259194571, 601226383, 0x0, 0
DATA, 228071443, 4097171418, 0x0, 0
DATA, 33944074, 606077765, 0x0, 0
DATA, 3780311751, 4187814822, 0x0, 0
DATA, 3922526740, 3974237556, 0x0, 0
DATA, 77464116, 4103864799, 0x0, 0
DATA, 128839772, 472184328, 0x0, 0
DATA, 4199547625, 342165148, 0x0, 0
DATA, 4056863705, 355199642, 0x0, 0
DATA, 4031183064, 607254029, 0x0, 0
DATA, 144963463, 4042722788, 0x0, 0
DATA, 15793857, 4155377288, 0x0, 0
DATA, 4005361164, 159841038, 0x0, 0
DATA, 4272613693, 582875083, 0x0, 0
DATA, 4253878585, 4105116184, 0x0, 0
DATA, 179897612, 139593958, 0x0, 0
DATA, 618004153, 4135576885, 0x0, 0
DATA, 19658077, 211023800, 0x0, 0
DATA, 490674344, 4014345726, 0x0, 0
DATA, 456450912, 346748171, 0x0, 0
DATA, 360906839, 289273201, 0x0, 0
DATA, 1903764, 4259571244, 0x0, 0
DATA, 3959880405, 31327414, 0x0, 0
DATA, 4019321326, 3997955383, 0x0, 0
DATA, 4100714590, 4232841648, 0x0, 0
DATA, 3941861720, 4187092299, 0x0, 0
DATA, 4212321417, 4230803919, 0x0, 0
DATA, 172691759, 258670603, 0x0, 0
DATA, 4180018178, 4116973216, 0x0, 0
DATA, 307293103, 3787328850, 0x0, 0
DATA, 330237228, 4220195634, 0x0, 0
DATA, 573703553, 4293191497, 0x0, 0
DATA, 4091872966, 3888110884, 0x0, 0
DATA, 4266518515, 531625339, 0x0, 0
DATA, 465235720, 181467020, 0x0, 0
DATA, 311756694, 0, 0x0F, 1
DATA, 2415853571, 291180057, 0x0, 0
DATA, 133954160, 346232672, 0x0, 0
DATA, 33754315, 4211540898, 0x0, 0
DATA, 3880778676, 4246800281, 0x0, 0
DATA, 4181784075, 4110286645, 0x0, 0
DATA, 4001757896, 3884126870, 0x0, 0
DATA, 4172290407, 4011387984, 0x0, 0
DATA, 183568186, 173875272, 0x0, 0
DATA, 4266527091, 4099735485, 0x0, 0
DATA, 4167239436, 621353084, 0x0, 0
DATA, 286781779, 62707440, 0x0, 0
DATA, 4065524964, 394527646, 0x0, 0
DATA, 254482372, 105448195, 0x0, 0
DATA, 4210098276, 267653312, 0x0, 0
DATA, 139711362, 4104126464, 0x0, 0
DATA, 53022243, 330237834, 0x0, 0
DATA, 4280150796, 4275432801, 0x0, 0
DATA, 4036559170, 242480599, 0x0, 0
DATA, 4096063152, 4030989437, 0x0, 0
DATA, 151525272, 4234548253, 0x0, 0
DATA, 4158132820, 43639964, 0x0, 0
DATA, 300016609, 293404965, 0x0, 0
DATA, 480185469, 4278258114, 0x0, 0
DATA, 4118475319, 4113303205, 0x0, 0
DATA, 4113498161, 35587739, 0x0, 0
DATA, 14681323, 4230600975, 0x0, 0
DATA, 70576187, 80084101, 0x0, 0
DATA, 4116577000, 4105966117, 0x0, 0
DATA, 3867017853, 4124705543, 0x0, 0
DATA, 140770723, 386396606, 0x0, 0
DATA, 4163504790, 3967353004, 0x0, 0
DATA, 18027170, 3956403384, 0x0, 0
DATA, 3842832588, 3863277409, 0x0, 0
DATA, 175898598, 565436277, 0x0, 0
DATA, 192151530, 36768121, 0x0, 0
DATA, 8456559, 191368353, 0x0, 0
DATA, 242096735, 4233879743, 0x0, 0
DATA, 218497133, 4064677478, 0x0, 0
DATA, 3968207466, 4268687247, 0x0, 0
DATA, 323491749, 60488549, 0x0, 0
DATA, 172880009, 562356688, 0x0, 0
DATA, 376644434, 47253231, 0x0, 0
DATA, 339142106, 4204260102, 0x0, 0
DATA, 4294964916, 4065126939, 0x0, 0
DATA, 445384938, 3832014149, 0x0, 0
DATA, 24564513, 4083024363, 0x0, 0
DATA, 118621024, 4289203937, 0x0, 0
DATA, 4128902799, 3823170999, 0x0, 0
DATA, 4230409680, 503583476, 0x0, 0
DATA, 38605183, 18475222, 0x0, 0
DATA, 28574938, 4255848745, 0x0, 0
DATA, 4026919506, 4175104251, 0x0, 0
DATA, 4177784644, 4196070888, 0x0, 0
DATA, 267389849, 4222419519, 0x0, 0
DATA, 35713687, 371848902, 0x0, 0
DATA, 79883788, 547749458, 0x0, 0
DATA, 163057340, 296672117, 0x0, 0
DATA, 4261539709, 136376068, 0x0, 0
DATA, 401540609, 4083680550, 0x0, 0
DATA, 73926323, 338168491, 0x0, 0
DATA, 4119331198, 329057240, 0x0, 0
DATA, 12842108, 4161991073, 0x0, 0
DATA, 79567125, 3947498139, 0x0, 0
DATA, 4151972452, 4138073649, 0x0, 0
DATA, 64220970, 0, 0x0F, 1
DATA, 268369933, 447739650, 0x0, 0
DATA, 297273730, 59706658, 0x0, 0
DATA, 102571793, 4131914384, 0x0, 0
DATA, 128778820, 4150983632, 0x0, 0
DATA, 69129210, 299760368, 0x0, 0
DATA, 339610406, 147329521, 0x0, 0
DATA, 4029804230, 4148234975, 0x0, 0
DATA, 154402661, 346305936, 0x0, 0
DATA, 82573489, 224594066, 0x0, 0
DATA, 161942589, 3825856822, 0x0, 0
DATA, 4263181380, 4090032998, 0x0, 0
DATA, 57667523, 269550897, 0x0, 0
DATA, 135919909, 15274213, 0x0, 0
DATA, 4209242295, 109183866, 0x0, 0
DATA, 221574983, 4121164228, 0x0, 0
DATA, 3913802237, 255915885, 0x0, 0
DATA, 281086841, 3682014021, 0x0, 0
DATA, 182253366, 4148884786, 0x0, 0
DATA, 4104124093, 4203541568, 0x0, 0
DATA, 51117412, 92536153, 0x0, 0
DATA, 413332212, 3712026825, 0x0, 0
DATA, 4065984740, 4273802297, 0x0, 0
DATA, 4121881664, 158993616, 0x0, 0
DATA, 4143976969, 4222227866, 0x0, 0
DATA, 4040560060, 180349734, 0x0, 0
DATA, 407434981, 213518509, 0x0, 0
DATA, 319809684, 46273636, 0x0, 0
DATA, 4021415047, 157153296, 0x0, 0
DATA, 339474479, 3967158121, 0x0, 0
DATA, 3852140824, 4249743388, 0x0, 0
DATA, 490015183, 4001555849, 0x0, 0
DATA, 4072273308, 3939432984, 0x0, 0
DATA, 111929629, 580453971, 0x0, 0
DATA, 4209119784, 4235200903, 0x0, 0
DATA, 4147777898, 4240114636, 0x0, 0
DATA, 4275437974, 3827955329, 0x0, 0
DATA, 79361151, 68748266, 0x0, 0
DATA, 3948604993, 4005562139, 0x0, 0
DATA, 330428936, 160956921, 0x0, 0
DATA, 224067967, 9901499, 0x0, 0
DATA, 36042095, 4257485731, 0x0, 0
DATA, 57804480, 13175978, 0x0, 0
DATA, 7669544, 4268748786, 0x0, 0
DATA, 4087277921, 312927549, 0x0, 0
DATA, 3883980639, 3787071334, 0x0, 0
DATA, 4224715060, 219673206, 0x0, 0
DATA, 3978493909, 4107930443, 0x0, 0
DATA, 609148260, 265480682, 0x0, 0
DATA, 4071425467, 4283759803, 0x0, 0
DATA, 507905862, 4286115276, 0x0, 0
DATA, 3722968143, 311945760, 0x0, 0
DATA, 3744269130, 393736510, 0x0, 0
DATA, 4028501163, 4226941601, 0x0, 0
DATA, 49936033, 4169399202, 0x0, 0
DATA, 341962553, 309924254, 0x0, 0
DATA, 3896311808, 4177203481, 0x0, 0
DATA, 634323306, 50856709, 0x0, 0
DATA, 829756545, 151718417, 0x0, 0
DATA, 115668620, 235346030, 0x0, 0
DATA, 48434442, 551288735, 0x0, 0
DATA, 393540277, 4082437094, 0x0, 0
DATA, 109907671, 443750684, 0x0, 0
DATA, 3828799289, 4105045805, 0x0, 0
DATA, 90036850, 4108450095, 0x0, 0
DATA, 4251517847, 0, 0x0F, 1
DATA, 2415853583, 63241240, 0x0, 0
DATA, 4021611813, 242550578, 0x0, 0
DATA, 4169336916, 42861441, 0x0, 0
DATA, 3829269215, 82899583, 0x0, 0
DATA, 4285337527, 4059495102, 0x0, 0
DATA, 4114421142, 335089163, 0x0, 0
DATA, 114821456, 199818499, 0x0, 0
DATA, 3942638772, 45346258, 0x0, 0
DATA, 3998806390, 108727425, 0x0, 0
DATA, 92539981, 168495789, 0x0, 0
DATA, 4096654743, 3968536199, 0x0, 0
DATA, 4024761850, 4228587976, 0x0, 0
DATA, 4273406995, 312743146, 0x0, 0
DATA, 477763915, 4189186734, 0x0, 0
DATA, 30013147, 14605283, 0x0, 0
DATA, 179830455, 307428964, 0x0, 0
DATA, 4223794895, 3859549853, 0x0, 0
DATA, 261615134, 388954632, 0x0, 0
DATA, 4252886421, 87423106, 0x0, 0
DATA, 4111262526, 4173401828, 0x0, 0
DATA, 4292149074, 4277068619, 0x0, 0
DATA, 531297503, 419238836, 0x0, 0
DATA, 378269303, 4244971761, 0x0, 0
DATA, 4110684267, 4179027673, 0x0, 0
DATA, 41224520, 4027447900, 0x0, 0
DATA, 4178181025, 101911033, 0x0, 0
DATA, 4142533346, 4107539709, 0x0, 0
DATA, 195626216, 4261222427, 0x0, 0
DATA, 4103078673, 4282183648, 0x0, 0
DATA, 73604419, 4287167749, 0x0, 0
DATA, 260769393, 177269794, 0x0, 0
DATA, 4249222145, 3957386338, 0x0, 0
DATA, 579796043, 47576547, 0x0, 0
DATA, 4210951099, 3896111384, 0x0, 0
DATA, 4243197992, 4266850867, 0x0, 0
DATA, 4187874558, 4096259937, 0x0, 0
DATA, 4168094253, 141098563, 0x0, 0
DATA, 3940545731, 24043065, 0x0, 0
DATA, 4248172736, 279709195, 0x0, 0
DATA, 4239333128, 4125621006, 0x0, 0
DATA, 4024624746, 4007002033, 0x0, 0
DATA, 3959293162, 4060024154, 0x0, 0
DATA, 692320035, 4187168869, 0x0, 0
DATA, 3946190810, 4234215960, 0x0, 0
DATA, 4292080651, 4090561921, 0x0, 0
DATA, 37093037, 43845180, 0x0, 0
DATA, 320929055, 3908040674, 0x0, 0
DATA, 4282512720, 107674843, 0x0, 0
DATA, 272568661, 277547182, 0x0, 0
DATA, 63699648, 492696043, 0x0, 0
DATA, 357370021, 4079943275, 0x0, 0
DATA, 86379079, 418448024, 0x0, 0
DATA, 9434139, 4024559390, 0x0, 0
DATA, 3926713533, 4140171135, 0x0, 0
DATA, 4080795097, 3904376771, 0x0, 0
DATA, 307239838, 134610551, 0x0, 0
DATA, 27331676, 4150394779, 0x0, 0
DATA, 3984061978, 420939203, 0x0, 0
DATA, 281678396, 37622713, 0x0, 0
DATA, 230957567, 4236644107, 0x0, 0
DATA, 68550583, 3813008146, 0x0, 0
DATA, 4285337842, 3966632370, 0x0, 0
DATA, 37287836, 237169438, 0x0, 0
DATA, 211612614, 59108513, 0x0, 0
DATA, 528350281, 0, 0x0F, 1
DATA, 2415853573, 230359775, 0x0, 0
DATA, 4154324420, 4031838904, 0x0, 0
DATA, 4201908743, 3954438344, 0x0, 0
DATA, 4050909695, 4123131797, 0x0, 0
DATA, 11338525, 209386249, 0x0, 0
DATA, 4028629548, 4081642848, 0x0, 0
DATA, 4043830420, 3832669983, 0x0, 0
DATA, 4264173993, 4215341484, 0x0, 0
DATA, 61468073, 86772143, 0x0, 0
DATA, 311229764, 4076592973, 0x0, 0
DATA, 274532786, 4203217508, 0x0, 0
DATA, 3781888962, 3928237366, 0x0, 0
DATA, 210430718, 57801528, 0x0, 0
DATA, 4199678939, 64552280, 0x0, 0
DATA, 354422722, 181066223, 0x0, 0
DATA, 4184728669, 441519833, 0x0, 0
DATA, 322898527, 279177442, 0x0, 0
DATA, 123143238, 400035290, 0x0, 0
DATA, 84939354, 192416033, 0x0, 0
DATA, 131464979, 3632272221, 0x0, 0
DATA, 4232713663, 281811671, 0x0, 0
DATA, 4000583879, 66714310, 0x0, 0
DATA, 229898805, 426640212, 0x0, 0
DATA, 4287370682, 4240379885, 0x0, 0
DATA, 3725334651, 61274248, 0x0, 0
DATA, 326234701, 4190044831, 0x0, 0
DATA, 3918261358, 582352918, 0x0, 0
DATA, 208742641, 4144101598, 0x0, 0
DATA, 360517785, 3926984732, 0x0, 0
DATA, 3844277714, 226683721, 0x0, 0
DATA, 108196301, 3991078016, 0x0, 0
DATA, 233439415, 279901864, 0x0, 0
DATA, 208599870, 2169757, 0x0, 0
DATA, 4240895424, 4190106219, 0x0, 0
DATA, 236911732, 149092094, 0x0, 0
DATA, 138545874, 309854317, 0x0, 0
DATA, 243656121, 4220783460, 0x0, 0
DATA, 3961121948, 4158719033, 0x0, 0
DATA, 10291626, 159777189, 0x0, 0
DATA, 405731244, 4177455120, 0x0, 0
DATA, 223485933, 3803711581, 0x0, 0
DATA, 4060084932, 147264485, 0x0, 0
DATA, 4073193560, 149616380, 0x0, 0
DATA, 458887103, 4131255533, 0x0, 0
DATA, 303365589, 262668038, 0x0, 0
DATA, 4197378904, 169015493, 0x0, 0
DATA, 230293467, 4005885364, 0x0, 0
DATA, 37085818, 3547983546, 0x0, 0
DATA, 272825004, 3868788171, 0x0, 0
DATA, 90236823, 515638263, 0x0, 0
DATA, 3972269317, 229637657, 0x0, 0
DATA, 4261873210, 4267645413, 0x0, 0
DATA, 27463553, 331676768, 0x0, 0
DATA, 4181721826, 4281271865, 0x0, 0
DATA, 563487715, 4107269472, 0x0, 0
DATA, 168956012, 4110481188, 0x0, 0
DATA, 3962235438, 4289131646, 0x0, 0
DATA, 354350812, 3860209150, 0x0, 0
DATA, 64748177, 312802871, 0x0, 0
DATA, 4257155155, 162726567, 0x0, 0
DATA, 117049955, 293199542, 0x0, 0
DATA, 4280020840, 171112862, 0x0, 0
DATA, 4194570350, 3725720136, 0x0, 0
DATA, 4089115682, 456784375, 0x0, 0
DATA, 3998556216, 0, 0x0F, 1
DATA, 268369927, 59441839, 0x0, 0
DATA, 3909481719, 3922397797, 0x0, 0
DATA, 486934518, 4288410304, 0x0, 0
DATA, 197654787, 4293195666, 0x0, 0
DATA, 247202332, 3736667361, 0x0, 0
DATA, 4248703881, 3938318451, 0x0, 0
DATA, 4137093456, 4179944527, 0x0, 0
DATA, 4169138425, 4292283016, 0x0, 0
DATA, 126879225, 4163698317, 0x0, 0
DATA, 218497733, 4231201061, 0x0, 0
DATA, 274594187, 3822060456, 0x0, 0
DATA, 4207869648, 4192536503, 0x0, 0
DATA, 4087024261, 53214501, 0x0, 0
DATA, 4140425010, 3988130363, 0x0, 0
DATA, 4004588666, 4214678018, 0x0, 0
DATA, 130091392, 4164611792, 0x0, 0
DATA, 29416609, 4142267102, 0x0, 0
DATA, 4136308471, 3844737051, 0x0, 0
DATA, 4202040449, 4106745891, 0x0, 0
DATA, 254022042, 3866559276, 0x0, 0
DATA, 46728991, 4215013405, 0x0, 0
DATA, 4176744560, 505487031, 0x0, 0
DATA, 4039904235, 4197444752, 0x0, 0
DATA, 4168679340, 396424269, 0x0, 0
DATA, 4269016576, 180488674, 0x0, 0
DATA, 242883160, 3847026840, 0x0, 0
DATA, 4113964068, 109047195, 0x0, 0
DATA, 4217566027, 4172875939, 0x0, 0
DATA, 29752502, 3910140623, 0x0, 0
DATA, 426772225, 117113862, 0x0, 0
DATA, 4223735497, 85459385, 0x0, 0
DATA, 275379926, 343929788, 0x0, 0
DATA, 3760387156, 4233828133, 0x0, 0
DATA, 4031842222, 4262330156, 0x0, 0
DATA, 175704928, 340583620, 0x0, 0
DATA, 4148890526, 90834584, 0x0, 0
DATA, 96012757, 101245318, 0x0, 0
DATA, 140580604, 310255800, 0x0, 0
DATA, 3874162504, 97190926, 0x0, 0
DATA, 415363200, 186053211, 0x0, 0
DATA, 349307130, 4036628409, 0x0, 0
DATA, 4269675265, 3964859828, 0x0, 0
DATA, 4285921894, 4064416395, 0x0, 0
DATA, 195490239, 4279695290, 0x0, 0
DATA, 4207083502, 4122607534, 0x0, 0
DATA, 187100488, 4202037485, 0x0, 0
DATA, 68886859, 4243791567, 0x0, 0
DATA, 48109741, 205059498, 0x0, 0
DATA, 3975026412, 65462859, 0x0, 0
DATA, 3981902990, 3884834592, 0x0, 0
DATA, 169346363, 264960940, 0x0, 0
DATA, 51578592, 4280685167, 0x0, 0
DATA, 72748677, 4046058937, 0x0, 0
DATA, 4001821321, 4286714760, 0x0, 0
DATA, 4214813862, 77991824, 0x0, 0
DATA, 144895448, 77206964, 0x0, 0
DATA, 144247288, 320795380, 0x0, 0
DATA, 4253215765, 4007987242, 0x0, 0
DATA, 102566923, 226101365, 0x0, 0
DATA, 4217704227, 227016860, 0x0, 0
DATA, 327350787, 275715979, 0x0, 0
DATA, 115940681, 300091150, 0x0, 0
DATA, 4149808970, 4270063675, 0x0, 0
DATA, 372181938, 3907130919, 0x0, 0
DATA, 67827135, 0, 0x0F, 1
DATA, 268369928, 6888339, 0x0, 0
DATA, 3748594136, 44822774, 0x0, 0
DATA, 4281922932, 319028463, 0x0, 0
DATA, 3788702857, 209128933, 0x0, 0
DATA, 322693987, 3973576483, 0x0, 0
DATA, 181604692, 78043433, 0x0, 0
DATA, 330170714, 20779965, 0x0, 0
DATA, 4149146211, 4120576858, 0x0, 0
DATA, 346828133, 3727363165, 0x0, 0
DATA, 248183156, 4073521211, 0x0, 0
DATA, 267319143, 4262992842, 0x0, 0
DATA, 546310957, 27071058, 0x0, 0
DATA, 4165013039, 3983739920, 0x0, 0
DATA, 4013550525, 4215534025, 0x0, 0
DATA, 3627678324, 61085226, 0x0, 0
DATA, 340918308, 3670605761, 0x0, 0
DATA, 318771341, 25957790, 0x0, 0
DATA, 249825448, 214563276, 0x0, 0
DATA, 3746824694, 4054708935, 0x0, 0
DATA, 442760109, 4277403311, 0x0, 0
DATA, 4177727765, 78708398, 0x0, 0
DATA, 70511737, 147056998, 0x0, 0
DATA, 4077848779, 4040041206, 0x0, 0
DATA, 353704254, 430573860, 0x0, 0
DATA, 4048621275, 242084260, 0x0, 0
DATA, 426050316, 13900759, 0x0, 0
DATA, 4208466094, 309985149, 0x0, 0
DATA, 4055368515, 4133496898, 0x0, 0
DATA, 4196205375, 69330783, 0x0, 0
DATA, 263193358, 64360867, 0x0, 0
DATA, 3948018202, 4094424602, 0x0, 0
DATA, 4207217550, 134741101, 0x0, 0
DATA, 4115850587, 4049327298, 0x0, 0
DATA, 3923509825, 81856679, 0x0, 0
DATA, 4167576229, 3780256672, 0x0, 0
DATA, 3538422370, 4204066976, 0x0, 0
DATA, 4050903588, 3828414304, 0x0, 0
DATA, 3947171570, 4124248720, 0x0, 0
DATA, 364903227, 238816285, 0x0, 0
DATA, 4180217659, 8197059, 0x0, 0
DATA, 177469022, 3869576503, 0x0, 0
DATA, 4258719993, 4289734342, 0x0, 0
DATA, 4208652696, 436667663, 0x0, 0
DATA, 17299564, 4153400685, 0x0, 0
DATA, 4065921064, 457376661, 0x0, 0
DATA, 3852272490, 4111529720, 0x0, 0
DATA, 4040094227, 4098491203, 0x0, 0
DATA, 429848750, 4013689222, 0x0, 0
DATA, 3957780316, 3647601729, 0x0, 0
DATA, 304617030, 54073116, 0x0, 0
DATA, 4117298411, 183956748, 0x0, 0
DATA, 169736373, 4204923018, 0x0, 0
DATA, 4073582737, 3848597062, 0x0, 0
DATA, 4218944454, 4029673088, 0x0, 0
DATA, 252372622, 12119909, 0x0, 0
DATA, 4219204155, 4153540946, 0x0, 0
DATA, 115934154, 507448445, 0x0, 0
DATA, 543348535, 4275306014, 0x0, 0
DATA, 435682708, 311692145, 0x0, 0
DATA, 99809056, 92136376, 0x0, 0
DATA, 4058778375, 3965912435, 0x0, 0
DATA, 4090950499, 4252103544, 0x0, 0
DATA, 3946116240, 825756103, 0x0, 0
DATA, 4132898624, 80937381, 0x0, 0
DATA, 81070555, 0, 0x0F, 1
DATA, 2415853578, 4191814922, 0x0, 0
DATA, 4067620028, 320538209, 0x0, 0
DATA, 4144424596, 4209376057, 0x0, 0
DATA, 339801212, 24380453, 0x0, 0
DATA, 388826373, 288419075, 0x0, 0
DATA, 4107922628, 4002614223, 0x0, 0
DATA, 199355729, 4198235669, 0x0, 0
DATA, 117964600, 39525770, 0x0, 0
DATA, 88602853, 4139651180, 0x0, 0
DATA, 197201842, 4268297479, 0x0, 0
DATA, 247660508, 138277777, 0x0, 0
DATA, 4231464405, 3903327883, 0x0, 0
DATA, 4197519003, 4223794893, 0x0, 0
DATA, 4232772125, 4126150864, 0x0, 0
DATA, 4226423897, 518521125, 0x0, 0
DATA, 4034525902, 127277030, 0x0, 0
DATA, 19004899, 4204129736, 0x0, 0
DATA, 463010046, 196799270, 0x0, 0
DATA, 255133932, 120132523, 0x0, 0
DATA, 6556832, 3732931583, 0x0, 0
DATA, 4274453964, 200145830, 0x0, 0
DATA, 399506874, 4133544282, 0x0, 0
DATA, 607973401, 134077603, 0x0, 0
DATA, 3913029720, 4131917076, 0x0, 0
DATA, 89002296, 3959752319, 0x0, 0
DATA, 247270530, 3666937377, 0x0, 0
DATA, 3905746494, 109186060, 0x0, 0
DATA, 202109064, 38475969, 0x0, 0
DATA, 4263843050, 3983477503, 0x0, 0
DATA, 4225900301, 189333822, 0x0, 0
DATA, 3800298802, 4112124621, 0x0, 0
DATA, 3738567702, 106752840, 0x0, 0
DATA, 20381908, 53941004, 0x0, 0
DATA, 67379148, 132907607, 0x0, 0
DATA, 3917416136, 226024169, 0x0, 0
DATA, 344188871, 4286382022, 0x0, 0
DATA, 4187422990, 4018925990, 0x0, 0
DATA, 63694542, 4021680304, 0x0, 0
DATA, 4220579024, 4279626230, 0x0, 0
DATA, 351793367, 4087939668, 0x0, 0
DATA, 96342792, 69930351, 0x0, 0
DATA, 4241945983, 344715828, 0x0, 0
DATA, 256508668, 98497025, 0x0, 0
DATA, 161091055, 3784500190, 0x0, 0
DATA, 4250994135, 4046519972, 0x0, 0
DATA, 3915320746, 4145942013, 0x0, 0
DATA, 4202303612, 6753352, 0x0, 0
DATA, 347996969, 3850569287, 0x0, 0
DATA, 73333898, 4118217164, 0x0, 0
DATA, 336984236, 3898081982, 0x0, 0
DATA, 4257680523, 207876378, 0x0, 0
DATA, 206830887, 4180342662, 0x0, 0
DATA, 4179165684, 540342801, 0x0, 0
DATA, 4075156712, 268896757, 0x0, 0
DATA, 186651002, 4234599794, 0x0, 0
DATA, 4268557967, 178978239, 0x0, 0
DATA, 3996913188, 3978492918, 0x0, 0
DATA, 4083345035, 208792713, 0x0, 0
DATA, 4271964450, 97585306, 0x0, 0
DATA, 4257351347, 4004513522, 0x0, 0
DATA, 580906409, 4161349471, 0x0, 0
DATA, 3785624656, 295118147, 0x0, 0
DATA, 4242086744, 535040471, 0x0, 0
DATA, 4168425355, 2231254, 0x0, 0
DATA, 320990959, 0, 0x0F, 1
DATA, 2415853568, 269423043, 0x0, 0
DATA, 4143055192, 4213896326, 0x0, 0
DATA, 4387845, 4060873290, 0x0, 0
DATA, 3677940608, 300933685, 0x0, 0
DATA, 4044096946, 4039636614, 0x0, 0
DATA, 4209502760, 4243516908, 0x0, 0
DATA, 4254726948, 4225170293, 0x0, 0
DATA, 502070232, 370151852, 0x0, 0
DATA, 4177264886, 19852490, 0x0, 0
DATA, 3993435610, 4222352140, 0x0, 0
DATA, 4185131752, 3900045467, 0x0, 0
DATA, 4214548019, 4020300111, 0x0, 0
DATA, 4107270537, 120452124, 0x0, 0
DATA, 3960008888, 4207738136, 0x0, 0
DATA, 4256634752, 4171035485, 0x0, 0
DATA, 330489706, 527039316, 0x0, 0
DATA, 284036024, 4208588490, 0x0, 0
DATA, 265158516, 3780969586, 0x0, 0
DATA, 4079620797, 275849992, 0x0, 0
DATA, 72025973, 348263491, 0x0, 0
DATA, 369494169, 30281635, 0x0, 0
DATA, 3685485015, 200595666, 0x0, 0
DATA, 234291640, 3821797644, 0x0, 0
DATA, 3984979558, 4091408898, 0x0, 0
DATA, 4215595083, 9176308, 0x0, 0
DATA, 334832015, 3878483552, 0x0, 0
DATA, 126875236, 4080208751, 0x0, 0
DATA, 678297258, 10620811, 0x0, 0
DATA, 4290840256, 261227511, 0x0, 0
DATA, 133106890, 4051114172, 0x0, 0
DATA, 122221154, 3935043670, 0x0, 0
DATA, 192803059, 4244246944, 0x0, 0
DATA, 4098882270, 292285163, 0x0, 0
DATA, 4053663450, 4147707445, 0x0, 0
DATA, 3485989528, 4247059435, 0x0, 0
DATA, 3945726117, 3764450479, 0x0, 0
DATA, 78505106, 4187479521, 0x0, 0
DATA, 4169068089, 309663288, 0x0, 0
DATA, 284366801, 4193707819, 0x0, 0
DATA, 4211795205, 4156425401, 0x0, 0
DATA, 3900838040, 3953988911, 0x0, 0
DATA, 4243910122, 35255795, 0x0, 0
DATA, 4069513968, 4246012150, 0x0, 0
DATA, 152306937, 207288447, 0x0, 0
