CMD, D, D, TKEEP, TLAST
DATA, 484829848, 51046438, 0x0, 0
DATA, 298970056, 193525147, 0x0, 0
DATA, 563871549, 34009390, 0x0, 0
DATA, 183961126, 4221178916, 0x0, 0
DATA, 177271438, 241826569, 0x0, 0
DATA, 3710909003, 4163371468, 0x0, 0
DATA, 4224390916, 145624891, 0x0, 0
DATA, 4076867215, 4035315679, 0x0, 0
DATA, 225706302, 117761067, 0x0, 0
DATA, 3801479749, 394266232, 0x0, 0
DATA, 4273930036, 4185907875, 0x0, 0
DATA, 160302060, 538311807, 0x0, 0
DATA, 527696442, 4117694340, 0x0, 0
DATA, 4006342445, 37426080, 0x0, 0
DATA, 48365904, 64287916, 0x0, 0
DATA, 4230871753, 71233893, 0x0, 0
DATA, 285684805, 189401284, 0x0, 0
DATA, 179893375, 4039114605, 0x0, 0
DATA, 3996649712, 3988518281, 0x0, 0
DATA, 606080226, 325972958, 0x0, 0
DATA, 3916168495, 4292873734, 0x0, 0
DATA, 63114212, 4080531930, 0x0, 0
DATA, 4269210099, 4285790633, 0x0, 0
DATA, 3642816753, 4117167521, 0x0, 0
DATA, 4065326701, 765457594, 0x0, 0
DATA, 4047240663, 430512838, 0x0, 0
DATA, 111410541, 268892884, 0x0, 0
DATA, 86843955, 316997961, 0x0, 0
DATA, 208607310, 4200665121, 0x0, 0
DATA, 15139778, 3887853495, 0x0, 0
DATA, 32836366, 4198893005, 0x0, 0
DATA, 4162124216, 4007267839, 0x0, 0
DATA, 74059828, 210963048, 0x0, 0
DATA, 136245685, 160568942, 0x0, 0
DATA, 109970618, 4130474890, 0x0, 0
DATA, 202829886, 281350870, 0x0, 0
DATA, 3938187993, 28839933, 0x0, 0
DATA, 4291033513, 201728762, 0x0, 0
DATA, 293547521, 4171626610, 0x0, 0
DATA, 4177266418, 344198085, 0x0, 0
DATA, 298842389, 298190883, 0x0, 0
DATA, 136963665, 0, 0x0F, 1
DATA, 2415853577, 4252633527, 0x0, 0
DATA, 86639659, 4043957673, 0x0, 0
DATA, 13367730, 4149675830, 0x0, 0
DATA, 40568708, 6940869, 0x0, 0
DATA, 4120775393, 4220719719, 0x0, 0
DATA, 335409523, 188226135, 0x0, 0
DATA, 218494840, 4114746587, 0x0, 0
DATA, 3886017730, 3663069937, 0x0, 0
DATA, 3941336208, 81530487, 0x0, 0
DATA, 4203607357, 4051435400, 0x0, 0
DATA, 454226975, 491785265, 0x0, 0
DATA, 4142005589, 3923911111, 0x0, 0
DATA, 210237538, 3956862621, 0x0, 0
DATA, 4218482275, 460387207, 0x0, 0
DATA, 65738191, 68939452, 0x0, 0
DATA, 98307284, 4276550645, 0x0, 0
DATA, 4290652711, 550174646, 0x0, 0
DATA, 3984065030, 92867024, 0x0, 0
DATA, 3920231941, 135923286, 0x0, 0
DATA, 116713830, 50800512, 0x0, 0
DATA, 120328240, 477168157, 0x0, 0
DATA, 40969134, 4079491465, 0x0, 0
DATA, 169795406, 22933439, 0x0, 0
DATA, 4268884867, 61146614, 0x0, 0
DATA, 351134573, 264955925, 0x0, 0
DATA, 3970168130, 4004583411, 0x0, 0
DATA, 242683028, 4068798413, 0x0, 0
DATA, 110623652, 425532020, 0x0, 0
DATA, 4215149071, 4000576151, 0x0, 0
DATA, 7277892, 3944415005, 0x0, 0
DATA, 3958437460, 3871666203, 0x0, 0
DATA, 4243059291, 123988916, 0x0, 0
DATA, 63369235, 4192016873, 0x0, 0
DATA, 114622841, 244002542, 0x0, 0
DATA, 36176337, 104068782, 0x0, 0
DATA, 467930029, 4008506622, 0x0, 0
DATA, 4047569345, 173272326, 0x0, 0
DATA, 4237555360, 613874154, 0x0, 0
DATA, 206832167, 4156681381, 0x0, 0
DATA, 4117368508, 13505298, 0x0, 0
DATA, 109768865, 527041888, 0x0, 0
DATA, 4259769214, 571994055, 0x0, 0
DATA, 171439513, 5508175, 0x0, 0
DATA, 4062120144, 196608144, 0x0, 0
DATA, 25948629, 3999787239, 0x0, 0
DATA, 4111727535, 179702064, 0x0, 0
DATA, 3993438425, 4103805918, 0x0, 0
DATA, 4211345604, 27851230, 0x0, 0
DATA, 334418853, 4913271, 0x0, 0
DATA, 4114811899, 4080079636, 0x0, 0
DATA, 518524974, 42795996, 0x0, 0
DATA, 276245274, 4040350477, 0x0, 0
DATA, 4200004250, 4072598696, 0x0, 0
DATA, 316148095, 149617321, 0x0, 0
DATA, 936505547, 69263287, 0x0, 0
DATA, 4189907237, 210238344, 0x0, 0
DATA, 3999660837, 3909357208, 0x0, 0
DATA, 4212449525, 145161254, 0x0, 0
DATA, 4107339179, 166850173, 0x0, 0
DATA, 4000187348, 309331042, 0x0, 0
DATA, 4109309235, 4034132926, 0x0, 0
DATA, 150532173, 4194495270, 0x0, 0
DATA, 4008969599, 92412603, 0x0, 0
DATA, 4115391947, 54855043, 0x0, 0
DATA, 181798069, 0, 0x0F, 1
DATA, 2415853573, 3686202187, 0x0, 0
DATA, 358998554, 4068335273, 0x0, 0
DATA, 6296852, 3699055161, 0x0, 0
DATA, 3999734331, 4121300271, 0x0, 0
DATA, 384042525, 266665365, 0x0, 0
DATA, 164560701, 182781226, 0x0, 0
DATA, 151123474, 509869511, 0x0, 0
DATA, 3971742382, 63111491, 0x0, 0
DATA, 180749682, 4079419463, 0x0, 0
DATA, 215616644, 4120119654, 0x0, 0
DATA, 4249675067, 4251584059, 0x0, 0
DATA, 73266716, 64425931, 0x0, 0
DATA, 108137716, 4174055049, 0x0, 0
DATA, 4109048635, 4009951557, 0x0, 0
DATA, 4080987928, 4213763754, 0x0, 0
DATA, 327806458, 3899262194, 0x0, 0
DATA, 29170169, 580315573, 0x0, 0
DATA, 435620033, 107023102, 0x0, 0
DATA, 4149942480, 105117601, 0x0, 0
DATA, 154863414, 4030263924, 0x0, 0
DATA, 4070437307, 490806088, 0x0, 0
DATA, 6815623, 4119730136, 0x0, 0
DATA, 4156756004, 3891658700, 0x0, 0
DATA, 3773690866, 4274458226, 0x0, 0
DATA, 4007200063, 4085912663, 0x0, 0
DATA, 4241229727, 4028438466, 0x0, 0
DATA, 90839423, 2226497, 0x0, 0
DATA, 3923765773, 4266204169, 0x0, 0
DATA, 4194569487, 270272661, 0x0, 0
DATA, 46733050, 246280818, 0x0, 0
DATA, 3919120102, 124386519, 0x0, 0
DATA, 4194433044, 196536142, 0x0, 0
DATA, 117374565, 82373982, 0x0, 0
DATA, 4088531637, 3891329487, 0x0, 0
DATA, 4163241190, 47247091, 0x0, 0
DATA, 4194173787, 4264753068, 0x0, 0
DATA, 43773895, 4252694820, 0x0, 0
DATA, 3900891590, 4128045503, 0x0, 0
DATA, 3981830367, 206376725, 0x0, 0
DATA, 118749106, 139065852, 0x0, 0
DATA, 4086105798, 3958891060, 0x0, 0
DATA, 4239791992, 605945821, 0x0, 0
DATA, 3927830302, 251659760, 0x0, 0
DATA, 4183156259, 4233753170, 0x0, 0
DATA, 123926621, 3707763496, 0x0, 0
DATA, 3972063654, 52228583, 0x0, 0
DATA, 4108129080, 4024439009, 0x0, 0
DATA, 3955425999, 65072338, 0x0, 0
DATA, 381029823, 68751262, 0x0, 0
DATA, 60487580, 4039704149, 0x0, 0
DATA, 4091091202, 286389716, 0x0, 0
DATA, 83226367, 3554404483, 0x0, 0
DATA, 492309445, 123074834, 0x0, 0
DATA, 44888941, 117577100, 0x0, 0
DATA, 158983010, 46524567, 0x0, 0
DATA, 255853357, 4108584226, 0x0, 0
DATA, 4122997924, 18543463, 0x0, 0
DATA, 4075689014, 4111795602, 0x0, 0
DATA, 292877314, 4207474378, 0x0, 0
DATA, 4171102291, 3801676724, 0x0, 0
DATA, 4175563151, 3944287482, 0x0, 0
DATA, 3790604912, 4032629246, 0x0, 0
DATA, 183697150, 4046450430, 0x0, 0
DATA, 4126605731, 3947360694, 0x0, 0
DATA, 4258529466, 0, 0x0F, 1
DATA, 2415853578, 4201847979, 0x0, 0
DATA, 4216512386, 4271049051, 0x0, 0
DATA, 4230483340, 67298613, 0x0, 0
DATA, 4072210894, 22476789, 0x0, 0
DATA, 14746385, 278266393, 0x0, 0
DATA, 439415014, 4136044782, 0x0, 0
DATA, 4169855531, 4276878062, 0x0, 0
DATA, 145418535, 4195223280, 0x0, 0
DATA, 39387088, 62649016, 0x0, 0
DATA, 4270327994, 4274712583, 0x0, 0
DATA, 221113717, 104206478, 0x0, 0
DATA, 4245354446, 3705671794, 0x0, 0
DATA, 4230278340, 295042097, 0x0, 0
DATA, 3800568364, 263316970, 0x0, 0
DATA, 3659529353, 4109757193, 0x0, 0
DATA, 3815430231, 4073129983, 0x0, 0
DATA, 328936699, 4257481808, 0x0, 0
DATA, 4105245864, 504359906, 0x0, 0
DATA, 355201975, 64284773, 0x0, 0
DATA, 177671590, 3863936559, 0x0, 0
DATA, 3669159, 72153457, 0x0, 0
DATA, 3481523551, 3997372810, 0x0, 0
DATA, 4086430051, 4205573817, 0x0, 0
DATA, 4058123675, 83226964, 0x0, 0
DATA, 3696301258, 25759399, 0x0, 0
DATA, 569698743, 274798321, 0x0, 0
DATA, 3833532320, 300948451, 0x0, 0
DATA, 64298116, 15467673, 0x0, 0
DATA, 4255900713, 72021473, 0x0, 0
DATA, 4284419819, 4213900857, 0x0, 0
DATA, 319225545, 240647253, 0x0, 0
DATA, 3963626905, 96593478, 0x0, 0
DATA, 4281927731, 38336817, 0x0, 0
DATA, 4256171290, 150471010, 0x0, 0
DATA, 4003657626, 4293726284, 0x0, 0
DATA, 177080798, 4122807444, 0x0, 0
DATA, 238750295, 139583214, 0x0, 0
DATA, 143459501, 92799407, 0x0, 0
DATA, 3976716082, 37820100, 0x0, 0
DATA, 127334411, 4056149308, 0x0, 0
DATA, 3682003161, 3940544348, 0x0, 0
DATA, 4170437026, 3955290275, 0x0, 0
DATA, 8775808, 285409596, 0x0, 0
DATA, 295560042, 622202438, 0x0, 0
DATA, 4258990417, 3940475900, 0x0, 0
DATA, 3920757164, 4248765397, 0x0, 0
DATA, 220257554, 159907183, 0x0, 0
DATA, 3818914727, 617674456, 0x0, 0
DATA, 4279896668, 483001119, 0x0, 0
DATA, 3987727264, 4087677953, 0x0, 0
DATA, 3984526704, 4010342563, 0x0, 0
DATA, 47972348, 83690865, 0x0, 0
DATA, 3905618907, 3875928790, 0x0, 0
DATA, 179504125, 484769773, 0x0, 0
DATA, 4226544016, 207419434, 0x0, 0
DATA, 93781993, 4246662871, 0x0, 0
DATA, 4287300094, 233971322, 0x0, 0
DATA, 3876327270, 3776383741, 0x0, 0
DATA, 517209310, 208342570, 0x0, 0
DATA, 278526384, 674563987, 0x0, 0
DATA, 4082961962, 4214682969, 0x0, 0
DATA, 3603628950, 30733597, 0x0, 0
DATA, 449050608, 4025685000, 0x0, 0
DATA, 187168810, 4192399430, 0x0, 0
DATA, 30932264, 0, 0x0F, 1
DATA, 2415853574, 226628724, 0x0, 0
DATA, 3890217128, 4065264486, 0x0, 0
DATA, 4010738325, 4189841742, 0x0, 0
DATA, 4070959583, 11273509, 0x0, 0
DATA, 4249227655, 71038711, 0x0, 0
DATA, 35452104, 3988395740, 0x0, 0
DATA, 128839839, 348385233, 0x0, 0
DATA, 181662099, 149951777, 0x0, 0
DATA, 24437433, 558632275, 0x0, 0
DATA, 93121794, 4211407396, 0x0, 0
DATA, 4050133302, 4183817312, 0x0, 0
DATA, 193920558, 65601460, 0x0, 0
DATA, 399312288, 3850701064, 0x0, 0
DATA, 115543079, 4099601661, 0x0, 0
DATA, 3952411885, 177736201, 0x0, 0
DATA, 529074077, 4187095233, 0x0, 0
DATA, 4242933410, 85258253, 0x0, 0
DATA, 639954965, 651887580, 0x0, 0
DATA, 186058561, 295562495, 0x0, 0
DATA, 4173266744, 4088792741, 0x0, 0
DATA, 49151256, 214304233, 0x0, 0
DATA, 399768123, 4118147716, 0x0, 0
DATA, 201655679, 3948085562, 0x0, 0
DATA, 112518408, 3991467348, 0x0, 0
DATA, 338620248, 52879162, 0x0, 0
DATA, 4059890463, 3937466812, 0x0, 0
DATA, 4079544393, 4204600441, 0x0, 0
DATA, 3147373, 472643059, 0x0, 0
DATA, 35318531, 4116445546, 0x0, 0
DATA, 199815341, 151513501, 0x0, 0
DATA, 4011656281, 193000647, 0x0, 0
DATA, 5697514, 290780867, 0x0, 0
DATA, 130292804, 4147051912, 0x0, 0
DATA, 273867085, 4150258850, 0x0, 0
DATA, 411759785, 4258663684, 0x0, 0
DATA, 4081321707, 47577213, 0x0, 0
DATA, 139718807, 3910862495, 0x0, 0
DATA, 81917570, 31982768, 0x0, 0
DATA, 4258064967, 294783659, 0x0, 0
DATA, 425785819, 363986711, 0x0, 0
DATA, 4111862233, 90578899, 0x0, 0
DATA, 4083874032, 4227070683, 0x0, 0
DATA, 3881957284, 252897568, 0x0, 0
DATA, 426444086, 4097185121, 0x0, 0
DATA, 577831966, 45294801, 0x0, 0
DATA, 208340717, 313129830, 0x0, 0
DATA, 354487153, 4129691464, 0x0, 0
DATA, 4245490196, 161148590, 0x0, 0
DATA, 14424397, 233308749, 0x0, 0
DATA, 3841324215, 391774974, 0x0, 0
DATA, 4230349757, 4115324758, 0x0, 0
DATA, 165740890, 3830903696, 0x0, 0
DATA, 3832286212, 4294309959, 0x0, 0
DATA, 4276353970, 4110415466, 0x0, 0
DATA, 3857183596, 187823283, 0x0, 0
DATA, 4196794295, 74708375, 0x0, 0
DATA, 4106282158, 3840604867, 0x0, 0
DATA, 492036796, 103088524, 0x0, 0
DATA, 147786055, 3823570334, 0x0, 0
DATA, 36508780, 3988981849, 0x0, 0
DATA, 137759384, 4005749163, 0x0, 0
DATA, 69593990, 4096529380, 0x0, 0
DATA, 541784910, 3824356011, 0x0, 0
DATA, 562757778, 4247976493, 0x0, 0
DATA, 30986595, 0, 0x0F, 1
DATA, 268369931, 4081523852, 0x0, 0
DATA, 246285111, 457244141, 0x0, 0
DATA, 233046357, 165348213, 0x0, 0
DATA, 156571670, 3747674026, 0x0, 0
DATA, 248187594, 3981969776, 0x0, 0
DATA, 3783460604, 80541332, 0x0, 0
DATA, 341906695, 121377559, 0x0, 0
DATA, 68421513, 113900625, 0x0, 0
DATA, 4068343957, 3853186749, 0x0, 0
DATA, 139064364, 346955757, 0x0, 0
DATA, 88334503, 295960794, 0x0, 0
DATA, 3804039136, 4249550007, 0x0, 0
DATA, 65600322, 92410035, 0x0, 0
DATA, 4135195136, 3912828642, 0x0, 0
DATA, 10291363, 4177263694, 0x0, 0
DATA, 4111661149, 178651518, 0x0, 0
DATA, 4033284640, 75628683, 0x0, 0
DATA, 4132966178, 4110745313, 0x0, 0
DATA, 4206553334, 581828089, 0x0, 0
DATA, 4209312146, 154996814, 0x0, 0
DATA, 3602018, 675679021, 0x0, 0
DATA, 333573245, 4038653645, 0x0, 0
DATA, 14555275, 207357979, 0x0, 0
DATA, 4048878204, 295298954, 0x0, 0
DATA, 67701481, 316218085, 0x0, 0
DATA, 4223074421, 4087154213, 0x0, 0
DATA, 4020176531, 638646302, 0x0, 0
DATA, 403698621, 4095348876, 0x0, 0
DATA, 3658416780, 4131262921, 0x0, 0
DATA, 4265866561, 38597055, 0x0, 0
DATA, 3902276163, 302574956, 0x0, 0
DATA, 4141091086, 237374807, 0x0, 0
DATA, 53081149, 21102351, 0x0, 0
DATA, 369098753, 223936436, 0x0, 0
DATA, 265485622, 7730221, 0x0, 0
DATA, 540739840, 476637505, 0x0, 0
DATA, 4118547202, 74780421, 0x0, 0
DATA, 4115854571, 106696773, 0x0, 0
DATA, 398722419, 41024257, 0x0, 0
DATA, 194842358, 220195105, 0x0, 0
DATA, 173345377, 4055560682, 0x0, 0
DATA, 4221628719, 4213901161, 0x0, 0
DATA, 4279505157, 4239322616, 0x0, 0
DATA, 3866225822, 169675591, 0x0, 0
DATA, 4236376344, 4277338235, 0x0, 0
DATA, 3760395082, 386857894, 0x0, 0
DATA, 4131646260, 94893117, 0x0, 0
DATA, 169275035, 3847492879, 0x0, 0
DATA, 4193521986, 361563778, 0x0, 0
DATA, 4034790671, 154736519, 0x0, 0
DATA, 98312235, 4272092110, 0x0, 0
DATA, 136380029, 3951559225, 0x0, 0
DATA, 3924357567, 86572536, 0x0, 0
DATA, 82182799, 4223534013, 0x0, 0
DATA, 15465699, 248375660, 0x0, 0
DATA, 4984190, 149031102, 0x0, 0
DATA, 237569311, 4184149990, 0x0, 0
DATA, 3896843789, 4255117256, 0x0, 0
DATA, 489226729, 256764116, 0x0, 0
DATA, 4135384313, 887156672, 0x0, 0
DATA, 3994021758, 275316149, 0x0, 0
DATA, 4188930033, 4110355204, 0x0, 0
DATA, 286123374, 4006737660, 0x0, 0
DATA, 200991192, 66649210, 0x0, 0
DATA, 4026074159, 0, 0x0F, 1
DATA, 268369927, 31654160, 0x0, 0
DATA, 4253680782, 4074436254, 0x0, 0
DATA, 56352232, 331277281, 0x0, 0
DATA, 4160352017, 106571487, 0x0, 0
DATA, 3799846915, 363913995, 0x0, 0
DATA, 247465821, 211414233, 0x0, 0
DATA, 286458415, 44291074, 0x0, 0
DATA, 3993366529, 4149083603, 0x0, 0
DATA, 3610047254, 53414720, 0x0, 0
DATA, 159712418, 96798389, 0x0, 0
DATA, 4012301949, 189596676, 0x0, 0
DATA, 126684187, 4262466797, 0x0, 0
DATA, 4109038883, 4259712075, 0x0, 0
DATA, 223152239, 171311550, 0x0, 0
DATA, 4036689683, 4071159969, 0x0, 0
DATA, 4229897377, 10093433, 0x0, 0
DATA, 346352206, 3898934807, 0x0, 0
DATA, 4098812338, 163370738, 0x0, 0
DATA, 3990226389, 292419021, 0x0, 0
DATA, 507322662, 196674651, 0x0, 0
DATA, 3928488994, 3818396092, 0x0, 0
DATA, 134543564, 60431876, 0x0, 0
DATA, 4087541932, 4202560006, 0x0, 0
DATA, 243206690, 536074496, 0x0, 0
DATA, 4212131857, 3736661051, 0x0, 0
DATA, 3875529165, 195888558, 0x0, 0
DATA, 165677446, 88602326, 0x0, 0
DATA, 271516074, 565375154, 0x0, 0
DATA, 352715714, 3813211969, 0x0, 0
DATA, 4192336014, 521665343, 0x0, 0
DATA, 245700518, 3823570788, 0x0, 0
DATA, 4134140063, 35656685, 0x0, 0
DATA, 4281922271, 4198632687, 0x0, 0
DATA, 3839879456, 495058407, 0x0, 0
DATA, 172876657, 549257265, 0x0, 0
DATA, 254142261, 116324532, 0x0, 0
DATA, 338033738, 4066903617, 0x0, 0
DATA, 4210554897, 4083486995, 0x0, 0
DATA, 185009386, 387320085, 0x0, 0
DATA, 14023611, 4191359343, 0x0, 0
DATA, 4003399355, 4049335956, 0x0, 0
DATA, 398518572, 4106617301, 0x0, 0
DATA, 167380961, 509279951, 0x0, 0
DATA, 231602350, 4005815522, 0x0, 0
DATA, 54204330, 4085250549, 0x0, 0
DATA, 114751171, 199685904, 0x0, 0
DATA, 141558879, 3885820506, 0x0, 0
DATA, 4283498406, 3988590801, 0x0, 0
DATA, 4151120443, 4270129899, 0x0, 0
DATA, 44491401, 4159306777, 0x0, 0
DATA, 3720085634, 4280092907, 0x0, 0
DATA, 22546781, 3801616737, 0x0, 0
DATA, 4163434597, 4201841307, 0x0, 0
DATA, 4174839779, 376045092, 0x0, 0
DATA, 4139658312, 5834189, 0x0, 0
DATA, 116204057, 4113304006, 0x0, 0
DATA, 4231134773, 169805837, 0x0, 0
DATA, 287374493, 4115136257, 0x0, 0
DATA, 278338241, 3921221439, 0x0, 0
DATA, 4031973119, 4174514480, 0x0, 0
DATA, 4098036822, 28239253, 0x0, 0
DATA, 327151679, 4175946019, 0x0, 0
DATA, 78384402, 26674746, 0x0, 0
DATA, 3930913789, 378281707, 0x0, 0
DATA, 83295501, 0, 0x0F, 1
DATA, 2415853580, 31456246, 0x0, 0
DATA, 4066645983, 3821014338, 0x0, 0
DATA, 375056036, 78049728, 0x0, 0
DATA, 344264526, 4205768570, 0x0, 0
DATA, 1894717, 3694389752, 0x0, 0
DATA, 571407064, 3982230488, 0x0, 0
DATA, 271383887, 307826589, 0x0, 0
DATA, 3916697057, 78905265, 0x0, 0
DATA, 170918262, 554823873, 0x0, 0
DATA, 4232182934, 4087618006, 0x0, 0
DATA, 4095539936, 20383693, 0x0, 0
DATA, 4271244899, 210897072, 0x0, 0
DATA, 4025676749, 552663774, 0x0, 0
DATA, 202244847, 4102222181, 0x0, 0
DATA, 378600415, 4190570701, 0x0, 0
DATA, 4195806349, 127731034, 0x0, 0
DATA, 4240377316, 4259513576, 0x0, 0
DATA, 272886047, 3794993979, 0x0, 0
DATA, 161023806, 4085449417, 0x0, 0
DATA, 4193718297, 4237037428, 0x0, 0
DATA, 4022073279, 4589229, 0x0, 0
DATA, 4126863865, 4194763208, 0x0, 0
DATA, 4050393801, 263719813, 0x0, 0
DATA, 211358774, 4258394341, 0x0, 0
DATA, 4142794368, 3916299351, 0x0, 0
DATA, 307825842, 4180942283, 0x0, 0
DATA, 4100787519, 4136302560, 0x0, 0
DATA, 72617892, 4033601267, 0x0, 0
DATA, 578424362, 109773664, 0x0, 0
DATA, 3949392891, 4153021465, 0x0, 0
DATA, 4115265808, 108795990, 0x0, 0
DATA, 12585176, 3966495717, 0x0, 0
DATA, 350619289, 143061910, 0x0, 0
DATA, 3749508647, 3692100432, 0x0, 0
DATA, 3819370970, 101968208, 0x0, 0
DATA, 534708002, 122153582, 0x0, 0
DATA, 4235130035, 3933279014, 0x0, 0
DATA, 196147852, 4086365972, 0x0, 0
DATA, 4206821738, 4227208531, 0x0, 0
DATA, 4023843930, 4156821741, 0x0, 0
DATA, 40496117, 171166018, 0x0, 0
DATA, 174193753, 4089181019, 0x0, 0
DATA, 40367317, 4281732194, 0x0, 0
DATA, 4262654106, 302511189, 0x0, 0
DATA, 622321759, 3990879551, 0x0, 0
DATA, 4207869953, 4272950102, 0x0, 0
DATA, 219614282, 8712311, 0x0, 0
DATA, 4235782539, 69795540, 0x0, 0
DATA, 273087034, 4179033995, 0x0, 0
DATA, 327815401, 4200591727, 0x0, 0
DATA, 140058231, 445316823, 0x0, 0
DATA, 4246341662, 4007260689, 0x0, 0
DATA, 142803607, 142993501, 0x0, 0
DATA, 3931244587, 3743608497, 0x0, 0
DATA, 4180672766, 270148972, 0x0, 0
DATA, 3921152006, 4065198998, 0x0, 0
DATA, 3822911004, 313194781, 0x0, 0
DATA, 225186484, 4179632182, 0x0, 0
DATA, 526179948, 4092258052, 0x0, 0
DATA, 3831164413, 4131652101, 0x0, 0
DATA, 4202758801, 4166381326, 0x0, 0
DATA, 3906082543, 184613975, 0x0, 0
DATA, 4241630314, 4286317765, 0x0, 0
DATA, 4030465049, 359006681, 0x0, 0
DATA, 4031710759, 0, 0x0F, 1
DATA, 2415853568, 19404807, 0x0, 0
DATA, 4182638572, 4233434751, 0x0, 0
DATA, 3543666900, 397744470, 0x0, 0
DATA, 4242472852, 4127129083, 0x0, 0
DATA, 283692475, 70387537, 0x0, 0
DATA, 209253878, 4088660146, 0x0, 0
DATA, 209844448, 3962630575, 0x0, 0
DATA, 4246477609, 76815401, 0x0, 0
DATA, 4123074633, 3842045275, 0x0, 0
DATA, 142867454, 4237822531, 0x0, 0
DATA, 4125428049, 54854282, 0x0, 0
DATA, 4183885847, 279772737, 0x0, 0
DATA, 66855160, 4173334420, 0x0, 0
DATA, 3550477726, 4198435137, 0x0, 0
DATA, 342037059, 559869543, 0x0, 0
DATA, 269154959, 415041994, 0x0, 0
DATA, 322629628, 18413059, 0x0, 0
DATA, 3687449204, 4108717519, 0x0, 0
DATA, 4126344374, 205451574, 0x0, 0
DATA, 455276763, 172878267, 0x0, 0
DATA, 237441711, 142867996, 0x0, 0
DATA, 471658041, 4155834551, 0x0, 0
DATA, 60497896, 4236901359, 0x0, 0
DATA, 3908117019, 4189527181, 0x0, 0
DATA, 119013607, 4214091507, 0x0, 0
DATA, 4100915198, 4278386048, 0x0, 0
DATA, 166916543, 111085702, 0x0, 0
DATA, 4169459260, 76354782, 0x0, 0
DATA, 4293001617, 16190346, 0x0, 0
DATA, 2688709, 4114615564, 0x0, 0
DATA, 3940144797, 399248193, 0x0, 0
DATA, 4193654758, 47709064, 0x0, 0
DATA, 4249292886, 3974422145, 0x0, 0
DATA, 4085446520, 150733640, 0x0, 0
DATA, 4147241764, 168292909, 0x0, 0
DATA, 131986095, 4239460561, 0x0, 0
DATA, 4275702596, 3845388192, 0x0, 0
DATA, 3612016697, 4190177100, 0x0, 0
DATA, 4088786156, 259132844, 0x0, 0
DATA, 4063359767, 4013749975, 0x0, 0
DATA, 3736473390, 418317563, 0x0, 0
DATA, 22019596, 4008379603, 0x0, 0
DATA, 263454217, 132708311, 0x0, 0
DATA, 4143975725, 4142992812, 0x0, 0
DATA, 3955819243, 4259317782, 0x0, 0
DATA, 250407970, 413856023, 0x0, 0
DATA, 238808459, 3941471487, 0x0, 0
DATA, 4215081198, 102108411, 0x0, 0
DATA, 4143973549, 3885897668, 0x0, 0
DATA, 4124242779, 111541705, 0x0, 0
DATA, 269286365, 26278223, 0x0, 0
DATA, 3569873206, 47571476, 0x0, 0
DATA, 3942381984, 148894749, 0x0, 0
DATA, 4288022914, 4102223594, 0x0, 0
DATA, 654182943, 4004507107, 0x0, 0
DATA, 4232246417, 144965593, 0x0, 0
DATA, 155902352, 274004106, 0x0, 0
DATA, 499774456, 3835566808, 0x0, 0
DATA, 277224541, 111213345, 0x0, 0
DATA, 155120802, 4200199569, 0x0, 0
DATA, 4121892190, 105379344, 0x0, 0
DATA, 72289266, 4159371490, 0x0, 0
DATA, 4198039456, 210176581, 0x0, 0
DATA, 123927045, 310509177, 0x0, 0
DATA, 3930521463, 0, 0x0F, 1
DATA, 268369933, 236905245, 0x0, 0
DATA, 4186505702, 4192014379, 0x0, 0
DATA, 3961519713, 417918597, 0x0, 0
DATA, 3868131640, 4013428813, 0x0, 0
DATA, 4274516919, 4050388819, 0x0, 0
DATA, 376973523, 4231393442, 0x0, 0
DATA, 567873434, 4019064336, 0x0, 0
DATA, 4286511639, 104399406, 0x0, 0
DATA, 3662157127, 4080208006, 0x0, 0
DATA, 328732184, 133361238, 0x0, 0
DATA, 3886288118, 4257022407, 0x0, 0
DATA, 4194105362, 4010474617, 0x0, 0
DATA, 4186303534, 4160819299, 0x0, 0
DATA, 4171040366, 4286185106, 0x0, 0
DATA, 4152423080, 4222354378, 0x0, 0
DATA, 3918856711, 3984393771, 0x0, 0
DATA, 92142543, 608896484, 0x0, 0
DATA, 199683048, 62065586, 0x0, 0
DATA, 3986877442, 163252577, 0x0, 0
DATA, 4166319244, 3757244555, 0x0, 0
DATA, 4224254391, 3840148905, 0x0, 0
DATA, 311682880, 3965388125, 0x0, 0
DATA, 49276783, 146405013, 0x0, 0
DATA, 4261746931, 4049996765, 0x0, 0
DATA, 381416001, 4101888854, 0x0, 0
DATA, 4180930545, 153623309, 0x0, 0
DATA, 133768781, 4120315062, 0x0, 0
DATA, 4293390843, 4126079524, 0x0, 0
DATA, 4230736376, 4185464566, 0x0, 0
DATA, 44761072, 75698355, 0x0, 0
DATA, 496107207, 174324244, 0x0, 0
DATA, 86842802, 11535802, 0x0, 0
DATA, 282193544, 4080205096, 0x0, 0
DATA, 291046490, 638315706, 0x0, 0
DATA, 404481740, 4284280432, 0x0, 0
DATA, 4040424359, 4213113008, 0x0, 0
DATA, 4092984752, 140108787, 0x0, 0
DATA, 70643717, 275837085, 0x0, 0
DATA, 4183231380, 86376119, 0x0, 0
DATA, 248575968, 469114264, 0x0, 0
DATA, 252972256, 4270318878, 0x0, 0
DATA, 4281851505, 4061004023, 0x0, 0
DATA, 63696141, 87619000, 0x0, 0
DATA, 78841670, 179043405, 0x0, 0
DATA, 4118674254, 4280675107, 0x0, 0
DATA, 298848078, 4126413889, 0x0, 0
